identifier,ringcount,linkage_p,six_ring_p,primaryamine,linker_length,linker_position,hetero_nitrogen,fluorination,furan,pyrrole,sidechain_on_linker,sidechain_on_backbone
468,2,1.0,0.5,2,1,1.0,0,0,0,0,0,0
469,2,1.0,0.5,2,1,1.0,0,0,0,0,0,0
470,2,1.0,0.5,2,2,0.8333333333333334,0,0,0,0,0,0
471,2,1.0,0.5,2,2,1.0,1,0,0,0,0,0
472,2,1.0,0.5,2,2,1.0,1,0,0,0,0,0
473,2,1.0,0.5,2,2,1.0,1,0,0,0,0,0
474,2,1.0,0.5,2,2,1.0,1,0,0,0,0,0
475,2,1.0,0.5,2,2,1.0,0,0,1,0,0,0
476,2,1.0,0.5,2,2,1.0,0,0,0,1,0,0
477,2,1.0,0.5,2,2,1.0,0,1,0,0,0,0
478,2,1.0,0.5,2,2,1.0,0,1,0,0,0,0
479,2,1.0,0.5,2,2,1.0,0,0,0,0,1,0
480,2,1.0,0.5,2,2,1.0,0,0,0,0,1,0
481,3,1.0,0.0,2,2,1.0,0,0,0,0,0,0
482,3,1.0,0.0,2,2,1.0,0,0,0,0,0,0
483,2,1.0,0.0,2,3,1.0,0,0,0,0,0,0
484,2,1.0,0.0,2,1,1.0,0,0,0,0,0,0
485,2,1.0,0.0,2,2,1.0,1,0,0,0,0,0
486,2,1.0,0.0,2,2,1.0,1,0,0,0,0,0
487,2,1.0,0.0,2,2,1.0,0,0,1,0,0,0
488,2,1.0,0.0,2,2,1.0,0,0,0,1,0,0
489,2,1.0,0.0,2,2,1.0,0,0,0,0,1,0
490,3,1.0,0.3333333333333333,2,2,1.0,0,0,0,0,0,0
491,3,1.0,0.0,2,2,1.0,0,0,0,0,0,0
492,3,1.0,0.0,2,2,1.0,0,0,0,0,0,0
493,2,1.0,0.0,1,1,1.0,0,0,0,0,0,0
494,2,1.0,0.0,1,1,1.0,0,0,0,0,0,0
495,2,1.0,0.0,2,3,1.0,0,0,0,0,0,0
496,2,1.0,0.0,2,3,1.0,0,0,0,0,0,0
497,2,1.0,0.0,2,1,1.0,0,0,0,0,0,0
498,2,1.0,0.0,2,1,1.0,0,0,0,0,0,0
499,2,1.0,0.0,2,2,1.0,1,0,0,0,0,0
500,2,1.0,0.0,2,2,1.0,1,0,0,0,0,0
501,2,1.0,0.0,2,2,1.0,1,0,0,0,0,0
502,2,1.0,0.0,2,2,1.0,1,0,0,0,0,0
503,2,1.0,0.0,2,2,1.0,0,0,1,0,0,0
504,2,1.0,0.0,2,2,1.0,0,0,1,0,0,0
505,2,1.0,0.0,2,2,1.0,0,0,0,1,0,0
506,2,1.0,0.0,2,2,1.0,0,0,0,1,0,0
507,2,1.0,0.0,2,2,1.0,0,0,0,0,1,0
508,2,1.0,0.0,2,2,1.0,0,0,0,0,1,0
509,3,1.0,0.3333333333333333,2,2,1.0,0,0,0,0,0,0
510,3,1.0,0.0,2,2,1.0,0,0,0,0,0,0
511,3,1.0,0.0,2,2,1.0,0,0,0,0,0,0
512,2,1.0,0.0,1,1,1.0,0,0,0,0,0,0
513,2,1.0,0.0,2,3,1.0,0,0,0,0,0,0
514,2,1.0,0.0,2,3,1.0,0,0,0,0,0,0
515,2,1.0,0.0,2,1,1.0,0,0,0,0,0,0
516,2,1.0,0.0,2,1,1.0,0,0,0,0,0,0
517,2,1.0,0.0,2,2,1.0,0,0,0,0,0,0
518,2,1.0,0.0,2,2,1.0,1,0,0,0,0,0
519,2,1.0,0.0,2,2,1.0,1,0,0,0,0,0
520,2,1.0,0.0,2,2,1.0,1,0,0,0,0,0
521,2,1.0,0.0,2,2,1.0,1,0,0,0,0,0
522,2,1.0,0.0,2,2,1.0,0,0,1,0,0,0
523,2,1.0,0.0,2,2,1.0,0,0,1,0,0,0
524,2,1.0,0.0,2,2,1.0,0,0,0,1,0,0
525,2,1.0,0.0,2,2,1.0,0,0,0,1,0,0
526,2,1.0,0.0,2,2,1.0,0,0,0,0,1,0
527,2,1.0,0.0,2,2,1.0,0,0,0,0,1,0
528,3,0.0,0.6666666666666666,2,2,1.0,0,0,0,0,0,0
529,3,0.0,0.6666666666666666,2,2,1.0,0,0,0,0,0,0
530,3,0.0,0.6666666666666666,2,2,1.0,0,0,0,0,0,0
531,3,0.0,0.3333333333333333,2,2,1.0,0,0,0,0,0,0
532,3,0.0,0.3333333333333333,2,2,0.8333333333333334,0,0,0,0,0,0
533,3,0.0,0.3333333333333333,2,2,1.0,0,0,0,0,0,0
534,2,0.0,0.5,1,1,1.0,0,0,0,0,0,0
535,2,0.0,0.5,2,3,1.0,0,0,0,0,0,0
536,2,0.0,0.5,2,3,1.0,0,0,0,0,0,0
537,2,0.0,0.5,2,1,1.0,0,0,0,0,0,0
538,2,0.0,0.5,2,1,1.0,0,0,0,0,0,0
539,2,0.0,0.5,2,2,0.75,0,0,0,0,0,0
540,2,0.0,0.5,2,2,1.0,1,0,0,0,0,0
541,2,0.0,0.5,2,2,1.0,1,0,0,0,0,0
542,2,0.0,0.5,2,2,1.0,1,0,0,0,0,0
543,2,0.0,0.5,2,2,1.0,1,0,0,0,0,0
544,2,0.0,0.5,2,2,1.0,0,1,0,0,0,0
545,2,0.0,0.5,2,2,1.0,0,1,0,0,0,0
546,2,0.0,0.5,2,2,1.0,0,1,0,0,0,0
547,2,0.0,0.5,2,2,1.0,0,0,0,0,1,0
548,2,0.0,0.5,2,2,1.0,0,0,0,0,1,0
549,3,0.0,0.6666666666666666,2,2,1.0,0,0,0,0,0,0
550,3,0.0,0.6666666666666666,2,2,1.0,0,0,0,0,0,0
551,3,0.0,0.3333333333333333,2,2,0.8333333333333334,0,0,0,0,0,0
552,3,0.0,0.3333333333333333,2,2,1.0,0,0,0,0,0,0
553,3,0.0,0.3333333333333333,2,2,1.0,0,0,0,0,0,0
554,2,0.0,0.5,1,1,1.0,0,0,0,0,0,0
555,2,0.0,0.5,2,3,1.0,0,0,0,0,0,0
556,2,0.0,0.5,2,3,1.0,0,0,0,0,0,0
557,2,0.0,0.5,2,1,1.0,0,0,0,0,0,0
558,2,0.0,0.5,2,1,1.0,0,0,0,0,0,0
559,2,0.0,0.5,2,2,0.75,0,0,0,0,0,0
560,2,0.0,0.5,2,2,1.0,1,0,0,0,0,0
561,2,0.0,0.5,2,2,1.0,1,0,0,0,0,0
562,2,0.0,0.5,2,2,1.0,1,0,0,0,0,0
563,2,0.0,0.5,2,2,1.0,1,0,0,0,0,0
564,2,0.0,0.5,2,2,1.0,0,0,1,0,0,0
565,2,0.0,0.5,2,2,1.0,0,0,0,1,0,0
566,2,0.0,0.5,2,2,1.0,0,1,0,0,0,0
567,2,0.0,0.5,2,2,1.0,0,1,0,0,0,0
568,2,0.0,0.5,2,2,1.0,0,1,0,0,0,0
569,2,0.0,0.5,2,2,1.0,0,0,0,0,1,0
570,2,0.0,0.5,2,2,1.0,0,0,0,0,1,0
571,3,0.0,0.6666666666666666,2,2,1.0,0,0,0,0,0,0
572,3,0.0,0.3333333333333333,2,2,1.0,0,0,0,0,0,0
573,2,0.0,0.5,1,1,1.0,0,0,0,0,0,0
574,2,0.0,0.5,1,1,1.0,0,0,0,0,0,0
575,2,0.0,0.5,2,3,1.0,0,0,0,0,0,0
576,2,0.0,0.5,2,3,1.0,0,0,0,0,0,0
577,2,0.0,0.5,2,1,1.0,0,0,0,0,0,0
578,2,0.0,0.5,2,1,1.0,0,0,0,0,0,0
579,2,0.0,0.5,2,2,0.75,0,0,0,0,0,0
580,2,0.0,0.5,2,2,0.75,0,0,0,0,0,0
581,2,0.0,0.5,2,2,1.0,1,0,0,0,0,0
582,2,0.0,0.5,2,2,1.0,1,0,0,0,0,0
583,2,0.0,0.5,2,2,1.0,1,0,0,0,0,0
584,2,0.0,0.5,2,2,1.0,1,0,0,0,0,0
585,2,0.0,0.5,2,2,1.0,0,0,1,0,0,0
586,2,0.0,0.5,2,2,1.0,0,0,0,1,0,0
587,2,0.0,0.5,2,2,1.0,0,1,0,0,0,0
588,2,0.0,0.5,2,2,1.0,0,1,0,0,0,0
589,2,0.0,0.5,2,2,1.0,0,1,0,0,0,0
590,2,0.0,0.5,2,2,1.0,0,0,0,0,1,0
591,2,0.0,0.5,2,2,1.0,0,0,0,0,1,0
592,3,0.0,0.0,2,2,1.0,0,0,0,0,0,0
593,2,0.0,0.0,1,1,1.0,0,0,0,0,0,0
594,2,0.0,0.0,2,3,1.0,0,0,0,0,0,0
595,2,0.0,0.0,2,1,1.0,0,0,0,0,0,0
596,2,0.0,0.0,2,2,1.0,1,0,0,0,0,0
597,2,0.0,0.0,2,2,1.0,0,0,1,0,0,0
598,2,0.0,0.0,2,2,1.0,0,0,0,1,0,0
599,2,0.0,0.0,2,2,1.0,0,0,0,0,1,0
600,3,0.0,0.3333333333333333,2,2,0.8333333333333334,0,0,0,0,0,0
601,3,0.0,0.0,2,2,1.0,0,0,0,0,0,0
602,2,0.0,0.0,1,1,0.75,0,0,0,0,0,0
603,2,0.0,0.0,2,3,0.75,0,0,0,0,0,0
604,2,0.0,0.0,2,3,0.75,0,0,0,0,0,0
605,2,0.0,0.0,2,1,0.75,0,0,0,0,0,0
606,2,0.0,0.0,2,1,0.75,0,0,0,0,0,0
607,2,0.0,0.0,2,2,0.75,0,0,0,0,0,0
608,2,0.0,0.0,2,2,0.75,1,0,0,0,0,0
609,2,0.0,0.0,2,2,0.75,1,0,0,0,0,0
610,2,0.0,0.0,2,2,0.75,0,0,1,0,0,0
611,2,0.0,0.0,2,2,0.75,0,0,1,0,0,0
612,2,0.0,0.0,2,2,0.75,0,0,0,1,0,0
613,2,0.0,0.0,2,2,0.75,0,0,0,1,0,0
614,2,0.0,0.0,2,2,0.75,0,0,0,0,1,0
615,2,0.0,0.0,2,2,0.75,0,0,0,0,1,0
616,3,0.0,0.3333333333333333,2,2,0.8333333333333334,0,0,0,0,0,0
617,3,0.0,0.0,2,2,1.0,0,0,0,0,0,0
618,2,0.0,0.0,1,1,0.75,0,0,0,0,0,0
619,2,0.0,0.0,1,1,0.75,0,0,0,0,0,0
620,2,0.0,0.0,2,3,0.75,0,0,0,0,0,0
621,2,0.0,0.0,2,3,0.75,0,0,0,0,0,0
622,2,0.0,0.0,2,1,0.75,0,0,0,0,0,0
623,2,0.0,0.0,2,1,0.75,0,0,0,0,0,0
624,2,0.0,0.0,2,2,0.75,0,0,0,0,0,0
625,2,0.0,0.0,2,2,0.75,1,0,0,0,0,0
626,2,0.0,0.0,2,2,0.75,1,0,0,0,0,0
627,2,0.0,0.0,2,2,0.75,0,0,1,0,0,0
628,2,0.0,0.0,2,2,0.75,0,0,1,0,0,0
629,2,0.0,0.0,2,2,0.75,0,0,0,1,0,0
630,2,0.0,0.0,2,2,0.75,0,0,0,1,0,0
631,2,0.0,0.0,2,2,0.75,0,0,0,0,1,0
632,2,0.0,0.0,2,2,0.75,0,0,0,0,1,0
633,1,0.0,0.0,1,1,0.5,0,0,0,0,0,0
634,1,0.0,0.0,1,1,1.0,1,0,0,0,0,0
635,1,0.0,0.0,1,1,1.0,1,0,0,0,0,0
636,1,0.0,0.0,1,1,1.0,0,0,0,0,1,0
637,1,0.0,0.0,1,2,1.0,0,0,0,0,0,0
638,1,0.0,0.0,1,0,1.0,0,0,0,0,0,0
639,1,0.0,0.0,1,1,0.5,0,0,0,0,0,0
640,1,0.0,0.0,1,1,1.0,1,0,0,0,0,0
641,1,0.0,0.0,1,1,1.0,1,0,0,0,0,0
642,1,0.0,0.0,1,1,1.0,0,0,0,1,0,0
643,1,0.0,0.0,1,1,1.0,0,0,0,0,1,0
644,1,0.0,0.0,2,4,1.0,0,0,0,0,0,0
645,1,0.0,0.0,2,4,1.0,0,0,0,0,0,0
646,1,0.0,0.0,2,2,1.0,0,0,0,0,0,0
647,1,0.0,0.0,2,3,1.0,1,0,0,0,0,0
648,1,0.0,0.0,2,3,1.0,1,0,0,0,0,0
649,1,0.0,0.0,2,3,1.0,0,0,1,0,0,0
650,1,0.0,0.0,2,3,1.0,0,0,0,1,0,0
651,1,0.0,0.0,2,3,1.0,0,0,0,0,1,0
652,1,0.0,0.0,2,3,1.0,0,0,0,0,1,0
653,1,0.0,0.0,2,3,1.0,0,0,0,0,1,0
654,1,0.0,0.0,2,4,1.0,0,0,0,0,0,0
655,1,0.0,0.0,2,2,1.0,0,0,0,0,0,0
656,1,0.0,0.0,2,3,0.5,0,0,0,0,0,0
657,1,0.0,0.0,2,3,1.0,1,0,0,0,0,0
658,1,0.0,0.0,2,3,1.0,1,0,0,0,0,0
659,1,0.0,0.0,2,3,1.0,0,0,1,0,0,0
660,1,0.0,0.0,2,3,1.0,0,0,0,1,0,0
661,1,0.0,0.0,2,3,1.0,0,0,0,0,1,0
662,1,0.0,0.0,2,3,1.0,0,0,0,0,1,0
663,1,0.0,0.0,2,3,1.0,0,0,0,0,1,0
664,1,0.0,0.0,2,0,1.0,0,0,0,0,0,0
665,1,0.0,0.0,2,1,1.0,1,0,0,0,0,0
666,1,0.0,0.0,2,1,1.0,1,0,0,0,0,0
667,1,0.0,0.0,2,1,1.0,0,0,1,0,0,0
668,1,0.0,0.0,2,1,1.0,0,0,0,1,0,0
669,1,0.0,0.0,2,1,1.0,0,0,0,0,1,0
670,1,0.0,0.0,2,1,1.0,1,0,0,0,0,0
671,1,0.0,0.0,2,1,1.0,1,0,0,0,0,0
672,1,0.0,0.0,2,1,1.0,0,0,1,0,0,0
673,1,0.0,0.0,2,1,1.0,0,0,0,1,0,0
674,1,0.0,0.0,2,1,1.0,0,0,0,0,1,0
676,1,0.0,0.0,2,2,1.0,2,0,0,0,0,0
677,1,0.0,0.0,2,2,1.0,1,0,0,1,0,0
678,1,0.0,0.0,2,2,1.0,1,0,0,0,1,0
679,1,0.0,0.0,2,2,1.0,1,0,0,0,1,0
680,1,0.0,0.0,2,2,1.0,1,0,1,0,0,0
681,1,0.0,0.0,2,2,1.0,1,0,0,1,0,0
682,1,0.0,0.0,2,2,1.0,1,0,0,0,1,0
683,1,0.0,0.0,2,2,1.0,1,0,0,0,1,0
684,1,0.0,0.0,1,1,1.0,0,0,1,0,0,0
685,1,0.0,0.0,2,2,1.0,1,0,1,0,0,0
686,1,0.0,0.0,2,2,1.0,0,0,1,0,1,0
687,1,0.0,0.0,2,2,1.0,0,0,1,0,1,0
688,1,0.0,0.0,2,2,1.0,0,0,0,1,1,0
689,1,0.0,0.0,2,2,1.0,0,0,0,1,1,0
690,1,0.0,0.0,2,2,1.0,0,0,0,0,2,0
691,4,1.0,0.75,2,2,1.0,0,0,0,0,0,0
692,4,1.0,0.75,2,2,1.0,0,0,0,0,0,0
693,3,1.0,1.0,2,3,1.0,0,0,0,0,0,0
694,3,1.0,1.0,2,1,1.0,0,0,0,0,0,0
695,3,1.0,1.0,2,2,0.9090909090909092,0,0,0,0,0,0
696,3,1.0,1.0,2,2,1.0,1,0,0,0,0,0
697,3,1.0,1.0,2,2,1.0,1,0,0,0,0,0
698,3,1.0,1.0,2,2,1.0,1,0,0,0,0,0
699,3,1.0,1.0,2,2,1.0,0,1,0,0,0,0
700,3,1.0,1.0,2,2,1.0,0,1,0,0,0,0
701,3,1.0,1.0,2,2,1.0,0,1,0,0,0,0
702,3,1.0,1.0,2,2,1.0,0,0,0,0,1,0
703,4,1.0,0.75,2,2,1.0,0,0,0,0,0,0
704,4,1.0,0.5,2,2,1.0,0,0,0,0,0,0
705,4,1.0,0.5,2,2,1.0,0,0,0,0,0,0
706,4,1.0,0.5,2,2,1.0,0,0,0,0,0,0
707,4,1.0,0.5,2,2,1.0,0,0,0,0,0,0
708,4,0.6666666666666666,0.75,2,2,1.0,0,0,0,0,0,0
709,3,1.0,0.6666666666666666,1,1,1.0,0,0,0,0,0,0
710,3,1.0,0.6666666666666666,1,1,1.0,0,0,0,0,0,0
711,3,1.0,0.6666666666666666,2,3,1.0,0,0,0,0,0,0
712,3,1.0,0.6666666666666666,2,3,1.0,0,0,0,0,0,0
713,3,1.0,0.6666666666666666,2,1,1.0,0,0,0,0,0,0
714,3,1.0,0.6666666666666666,2,1,1.0,0,0,0,0,0,0
715,3,1.0,0.6666666666666666,2,2,0.9,0,0,0,0,0,0
716,3,1.0,0.6666666666666666,2,2,1.0,1,0,0,0,0,0
717,3,1.0,0.6666666666666666,2,2,1.0,1,0,0,0,0,0
718,3,1.0,0.6666666666666666,2,2,1.0,1,0,0,0,0,0
719,3,1.0,0.6666666666666666,2,2,1.0,1,0,0,0,0,0
720,3,1.0,0.6666666666666666,2,2,1.0,1,0,0,0,0,0
721,3,1.0,0.6666666666666666,2,2,1.0,1,0,0,0,0,0
722,3,1.0,0.6666666666666666,2,2,1.0,0,0,1,0,0,0
723,3,1.0,0.6666666666666666,2,2,1.0,0,0,0,1,0,0
724,3,1.0,0.6666666666666666,2,2,1.0,0,1,0,0,0,0
725,3,1.0,0.6666666666666666,2,2,1.0,0,1,0,0,0,0
726,3,1.0,0.6666666666666666,2,2,1.0,0,1,0,0,0,0
727,3,1.0,0.6666666666666666,2,2,1.0,0,1,0,0,0,0
728,3,1.0,0.6666666666666666,2,2,1.0,0,0,0,0,1,0
729,3,1.0,0.6666666666666666,2,2,1.0,0,0,0,0,1,0
730,4,1.0,0.75,2,2,1.0,0,0,0,0,0,0
731,4,1.0,0.5,2,2,1.0,0,0,0,0,0,0
732,4,1.0,0.5,2,2,1.0,0,0,0,0,0,0
733,4,1.0,0.5,2,2,1.0,0,0,0,0,0,0
734,3,1.0,0.6666666666666666,1,1,1.0,0,0,0,0,0,0
735,3,1.0,0.6666666666666666,1,1,1.0,0,0,0,0,0,0
736,3,1.0,0.6666666666666666,2,3,1.0,0,0,0,0,0,0
737,3,1.0,0.6666666666666666,2,3,1.0,0,0,0,0,0,0
738,3,1.0,0.6666666666666666,2,1,1.0,0,0,0,0,0,0
739,3,1.0,0.6666666666666666,2,1,1.0,0,0,0,0,0,0
740,3,1.0,0.6666666666666666,2,2,0.9,0,0,0,0,0,0
741,3,1.0,0.6666666666666666,2,2,1.0,1,0,0,0,0,0
742,3,1.0,0.6666666666666666,2,2,1.0,1,0,0,0,0,0
743,3,1.0,0.6666666666666666,2,2,1.0,1,0,0,0,0,0
744,3,1.0,0.6666666666666666,2,2,1.0,1,0,0,0,0,0
745,3,1.0,0.6666666666666666,2,2,1.0,1,0,0,0,0,0
746,3,1.0,0.6666666666666666,2,2,1.0,1,0,0,0,0,0
747,3,1.0,0.6666666666666666,2,2,1.0,0,0,1,0,0,0
748,3,1.0,0.6666666666666666,2,2,1.0,0,0,0,1,0,0
749,3,1.0,0.6666666666666666,2,2,1.0,0,1,0,0,0,0
750,3,1.0,0.6666666666666666,2,2,1.0,0,1,0,0,0,0
751,3,1.0,0.6666666666666666,2,2,1.0,0,1,0,0,0,0
752,3,1.0,0.6666666666666666,2,2,1.0,0,1,0,0,0,0
753,3,1.0,0.6666666666666666,2,2,1.0,0,0,0,0,1,0
754,3,1.0,0.6666666666666666,2,2,1.0,0,0,0,0,1,0
755,2,1.0,1.0,1,2,1.0,0,0,0,0,0,0
756,2,1.0,1.0,1,0,1.0,0,0,0,0,0,0
757,2,1.0,1.0,1,1,0.8571428571428571,0,0,0,0,0,0
758,2,1.0,1.0,1,1,1.0,1,0,0,0,0,0
759,2,1.0,1.0,1,1,1.0,1,0,0,0,0,0
760,2,1.0,1.0,1,1,1.0,1,0,0,0,0,0
761,2,1.0,1.0,1,1,1.0,1,0,0,0,0,0
762,2,1.0,1.0,1,1,1.0,0,1,0,0,0,0
763,2,1.0,1.0,1,1,1.0,0,1,0,0,0,0
764,2,1.0,1.0,1,1,1.0,0,1,0,0,0,0
765,2,1.0,1.0,1,1,1.0,0,1,0,0,0,0
766,2,1.0,1.0,1,1,1.0,0,0,0,0,1,0
767,2,1.0,1.0,2,4,1.0,0,0,0,0,0,0
768,2,1.0,1.0,2,4,1.0,0,0,0,0,0,0
769,2,1.0,1.0,2,2,1.0,0,0,0,0,0,0
770,2,1.0,1.0,2,3,0.8571428571428571,0,0,0,0,0,0
771,2,1.0,1.0,2,3,0.8571428571428571,0,0,0,0,0,0
772,2,1.0,1.0,2,3,1.0,1,0,0,0,0,0
773,2,1.0,1.0,2,3,1.0,1,0,0,0,0,0
774,2,1.0,1.0,2,3,1.0,1,0,0,0,0,0
775,2,1.0,1.0,2,3,1.0,1,0,0,0,0,0
776,2,1.0,1.0,2,3,1.0,0,1,0,0,0,0
777,2,1.0,1.0,2,3,1.0,0,1,0,0,0,0
778,2,1.0,1.0,2,3,1.0,0,1,0,0,0,0
779,2,1.0,1.0,2,3,1.0,0,1,0,0,0,0
780,2,1.0,1.0,2,3,1.0,0,0,0,0,1,0
781,2,1.0,1.0,2,3,1.0,0,0,0,0,1,0
782,2,1.0,1.0,2,3,1.0,0,0,0,0,1,0
783,2,1.0,1.0,2,0,1.0,0,0,0,0,0,0
784,2,1.0,1.0,2,1,0.8571428571428571,0,0,0,0,0,0
785,2,1.0,1.0,2,1,1.0,1,0,0,0,0,0
786,2,1.0,1.0,2,1,1.0,1,0,0,0,0,0
787,2,1.0,1.0,2,1,1.0,1,0,0,0,0,0
788,2,1.0,1.0,2,1,1.0,1,0,0,0,0,0
789,2,1.0,1.0,2,1,1.0,0,1,0,0,0,0
790,2,1.0,1.0,2,1,1.0,0,1,0,0,0,0
791,2,1.0,1.0,2,1,1.0,0,1,0,0,0,0
792,2,1.0,1.0,2,1,1.0,0,1,0,0,0,0
793,2,1.0,1.0,2,1,1.0,0,0,0,0,1,0
794,2,1.0,1.0,1,1,0.8571428571428571,0,0,0,0,0,0
795,2,1.0,1.0,2,1,0.8571428571428571,0,0,0,0,0,0
796,2,1.0,1.0,2,2,0.7142857142857143,0,0,0,0,0,0
797,2,1.0,1.0,2,2,0.8571428571428571,1,0,0,0,0,0
798,2,1.0,1.0,2,2,0.8571428571428571,1,0,0,0,0,0
799,2,1.0,1.0,2,2,0.8571428571428571,1,0,0,0,0,0
800,2,1.0,1.0,2,2,0.8571428571428571,1,0,0,0,0,0
801,2,1.0,1.0,2,2,0.8571428571428571,1,0,0,0,0,0
802,2,1.0,1.0,2,2,0.8571428571428571,1,0,0,0,0,0
803,2,1.0,1.0,2,2,0.8571428571428571,0,1,0,0,0,0
804,2,1.0,1.0,2,2,0.8571428571428571,0,1,0,0,0,0
805,2,1.0,1.0,2,2,0.8571428571428571,0,1,0,0,0,0
806,2,1.0,1.0,2,2,0.8571428571428571,0,1,0,0,0,0
807,2,1.0,1.0,2,2,0.8571428571428571,0,1,0,0,0,0
808,2,1.0,1.0,2,2,0.8571428571428571,0,1,0,0,0,0
809,2,1.0,1.0,2,2,0.8571428571428571,0,0,0,0,1,0
810,2,1.0,1.0,2,2,0.8571428571428571,0,0,0,0,1,0
811,2,1.0,1.0,2,2,1.0,2,0,0,0,0,0
812,2,1.0,1.0,2,2,1.0,2,0,0,0,0,0
813,2,1.0,1.0,2,2,1.0,2,0,0,0,0,0
814,2,1.0,1.0,2,2,1.0,2,0,0,0,0,0
815,2,1.0,1.0,2,2,1.0,2,0,0,0,0,0
816,2,1.0,1.0,2,2,1.0,1,1,0,0,0,0
817,2,1.0,1.0,2,2,1.0,1,1,0,0,0,0
818,2,1.0,1.0,2,2,1.0,1,1,0,0,0,0
819,2,1.0,1.0,2,2,1.0,1,1,0,0,0,0
820,2,1.0,1.0,2,2,1.0,1,1,0,0,0,0
821,2,1.0,1.0,2,2,1.0,1,0,0,0,1,0
822,2,1.0,1.0,2,2,1.0,1,0,0,0,1,0
823,2,1.0,1.0,2,2,1.0,2,0,0,0,0,0
824,2,1.0,1.0,2,2,1.0,2,0,0,0,0,0
825,2,1.0,1.0,2,2,1.0,1,1,0,0,0,0
826,2,1.0,1.0,2,2,1.0,1,1,0,0,0,0
827,2,1.0,1.0,2,2,1.0,1,1,0,0,0,0
828,2,1.0,1.0,2,2,1.0,1,1,0,0,0,0
829,2,1.0,1.0,2,2,1.0,1,1,0,0,0,0
830,2,1.0,1.0,2,2,1.0,1,0,0,0,1,0
831,2,1.0,1.0,2,2,1.0,1,0,0,0,1,0
832,2,1.0,1.0,2,2,1.0,0,2,0,0,0,0
833,2,1.0,1.0,2,2,1.0,0,2,0,0,0,0
834,2,1.0,1.0,2,2,1.0,0,2,0,0,0,0
835,2,1.0,1.0,2,2,1.0,0,2,0,0,0,0
836,2,1.0,1.0,2,2,1.0,0,2,0,0,0,0
837,2,1.0,1.0,2,2,1.0,0,1,0,0,1,0
838,2,1.0,1.0,2,2,1.0,0,1,0,0,1,0
839,2,1.0,1.0,2,2,1.0,0,2,0,0,0,0
840,2,1.0,1.0,2,2,1.0,0,2,0,0,0,0
841,2,1.0,1.0,2,2,1.0,0,1,0,0,1,0
842,2,1.0,1.0,2,2,1.0,0,1,0,0,1,0
843,2,1.0,1.0,2,2,1.0,0,0,0,0,2,0
844,4,1.0,0.75,2,2,1.0,0,0,0,0,0,0
845,4,1.0,0.5,2,2,1.0,0,0,0,0,0,0
846,4,1.0,0.5,2,2,1.0,0,0,0,0,0,0
847,4,1.0,0.5,2,2,1.0,0,0,0,0,0,0
848,4,1.0,0.5,2,2,1.0,0,0,0,0,0,0
849,3,1.0,0.6666666666666666,1,1,1.0,0,0,0,0,0,0
850,3,1.0,0.6666666666666666,1,1,1.0,0,0,0,0,0,0
851,3,1.0,0.6666666666666666,2,3,1.0,0,0,0,0,0,0
852,3,1.0,0.6666666666666666,2,3,1.0,0,0,0,0,0,0
853,3,1.0,0.6666666666666666,2,1,1.0,0,0,0,0,0,0
854,3,1.0,0.6666666666666666,2,1,1.0,0,0,0,0,0,0
855,3,1.0,0.6666666666666666,2,2,0.9,0,0,0,0,0,0
856,3,1.0,0.6666666666666666,2,2,0.9,0,0,0,0,0,0
857,3,1.0,0.6666666666666666,2,2,1.0,1,0,0,0,0,0
858,3,1.0,0.6666666666666666,2,2,1.0,1,0,0,0,0,0
859,3,1.0,0.6666666666666666,2,2,1.0,1,0,0,0,0,0
860,3,1.0,0.6666666666666666,2,2,1.0,1,0,0,0,0,0
861,3,1.0,0.6666666666666666,2,2,1.0,1,0,0,0,0,0
862,3,1.0,0.6666666666666666,2,2,1.0,1,0,0,0,0,0
863,3,1.0,0.6666666666666666,2,2,1.0,0,0,1,0,0,0
864,3,1.0,0.6666666666666666,2,2,1.0,0,0,0,1,0,0
865,3,1.0,0.6666666666666666,2,2,1.0,0,1,0,0,0,0
866,3,1.0,0.6666666666666666,2,2,1.0,0,1,0,0,0,0
867,3,1.0,0.6666666666666666,2,2,1.0,0,1,0,0,0,0
868,3,1.0,0.6666666666666666,2,2,1.0,0,1,0,0,0,0
869,3,1.0,0.6666666666666666,2,2,1.0,0,0,0,0,1,0
870,3,1.0,0.6666666666666666,2,2,1.0,0,0,0,0,1,0
871,4,1.0,0.25,2,2,1.0,0,0,0,0,0,0
872,4,1.0,0.25,2,2,1.0,0,0,0,0,0,0
873,3,1.0,0.3333333333333333,1,1,1.0,0,0,0,0,0,0
874,3,1.0,0.3333333333333333,2,3,1.0,0,0,0,0,0,0
875,3,1.0,0.3333333333333333,2,1,1.0,0,0,0,0,0,0
876,3,1.0,0.3333333333333333,2,2,1.0,1,0,0,0,0,0
877,3,1.0,0.3333333333333333,2,2,1.0,1,0,0,0,0,0
878,3,1.0,0.3333333333333333,2,2,1.0,1,0,0,0,0,0
879,3,1.0,0.3333333333333333,2,2,1.0,0,0,1,0,0,0
880,3,1.0,0.3333333333333333,2,2,1.0,0,0,0,1,0,0
881,3,1.0,0.3333333333333333,2,2,1.0,0,1,0,0,0,0
882,3,1.0,0.3333333333333333,2,2,1.0,0,0,0,0,1,0
883,4,1.0,0.5,2,2,1.0,0,0,0,0,0,0
884,4,1.0,0.25,2,2,1.0,0,0,0,0,0,0
