identifier,ringcount,linkage_p,six_ring_p,primaryamine,linker_length,linker_position,hetero_nitrogen,fluorination,furan,pyrrole,sidechain_on_linker,sidechain_on_backbone,HOMO,LUMO
1267,2,1.0,0.5,2,2,1.0,2,0,0,0,0,0,-12.468,-7.9411
1268,2,1.0,0.5,2,2,1.0,2,0,0,0,0,0,-12.2762,-7.7264
1269,2,1.0,0.5,2,2,1.0,1,0,1,0,0,0,-12.0255,-7.63389
1270,2,1.0,0.5,2,2,1.0,1,0,0,1,0,0,-11.6035,-7.19306
1271,2,1.0,0.5,2,2,1.0,1,1,0,0,0,0,-12.1997,-7.63552
1272,2,1.0,0.5,2,2,1.0,1,1,0,0,0,0,-12.1175,-7.77566
1273,2,1.0,0.5,2,2,1.0,1,1,0,0,0,0,-12.2413,-7.68831
1274,2,1.0,0.5,2,2,1.0,1,0,0,0,1,0,-12.0473,-7.42164
1275,2,1.0,0.5,2,2,1.0,1,0,0,0,1,0,-11.9053,-7.43633
1276,2,1.0,0.5,2,2,1.0,2,0,0,0,0,0,-12.6835,-7.80858
1277,2,1.0,0.5,2,2,1.0,1,0,1,0,0,0,-12.3096,-7.68913
1278,2,1.0,0.5,2,2,1.0,1,0,0,1,0,0,-11.9278,-7.13292
1279,2,1.0,0.5,2,2,1.0,1,1,0,0,0,0,-12.3719,-7.79661
1280,2,1.0,0.5,2,2,1.0,1,1,0,0,0,0,-12.3551,-7.72341
1281,2,1.0,0.5,2,2,1.0,1,0,0,0,1,0,-12.1921,-7.57756
1282,2,1.0,0.5,2,2,1.0,1,0,0,0,1,0,-12.1526,-7.52749
1283,2,1.0,0.5,2,2,1.0,1,0,1,0,0,0,-12.0533,-7.42626
1284,2,1.0,0.5,2,2,1.0,1,0,0,1,0,0,-11.8462,-7.03768
1285,2,1.0,0.5,2,2,1.0,1,1,0,0,0,0,-12.2927,-7.44096
1286,2,1.0,0.5,2,2,1.0,1,1,0,0,0,0,-12.3126,-7.36994
1287,2,1.0,0.5,2,2,1.0,1,0,0,0,1,0,-12.1178,-7.22626
1288,2,1.0,0.5,2,2,1.0,1,0,0,0,1,0,-12.1461,-7.28585
1289,2,1.0,0.5,1,1,1.0,0,0,1,0,0,0,-14.062,-9.65814
1290,2,1.0,0.5,2,2,1.0,0,1,1,0,0,0,-11.9164,-7.47334
1291,2,1.0,0.5,2,2,1.0,0,1,1,0,0,0,-11.7989,-7.4464
1292,2,1.0,0.5,2,2,1.0,0,0,1,0,1,0,-11.7512,-7.22191
1293,2,1.0,0.5,2,2,1.0,0,0,1,0,1,0,-11.6658,-7.23061
1294,2,1.0,0.5,2,2,1.0,0,1,0,1,0,0,-11.4987,-6.82734
1295,2,1.0,0.5,2,2,1.0,0,1,0,1,0,0,-11.4821,-7.09891
1296,2,1.0,0.5,2,2,1.0,0,0,0,1,1,0,-11.4383,-6.69645
1297,2,1.0,0.5,2,2,1.0,0,0,0,1,1,0,-11.3616,-6.75986
1298,2,1.0,0.5,2,2,1.0,0,2,0,0,0,0,-12.0917,-7.3917
1299,2,1.0,0.5,2,2,1.0,0,2,0,0,0,0,-12.2519,-7.37048
1300,2,1.0,0.5,2,2,1.0,0,2,0,0,0,0,-12.2117,-7.37755
1301,2,1.0,0.5,2,2,1.0,0,1,0,0,1,0,-11.9649,-7.17891
1302,2,1.0,0.5,2,2,1.0,0,1,0,0,1,0,-12.0933,-7.27197
1303,2,1.0,0.5,2,2,1.0,0,2,0,0,0,0,-12.1665,-7.39769
1304,2,1.0,0.5,2,2,1.0,0,1,0,0,1,0,-12.0195,-7.18463
1305,2,1.0,0.5,2,2,1.0,0,1,0,0,1,0,-11.9025,-7.20585
1306,2,1.0,0.5,2,2,1.0,0,0,0,0,2,0,-11.8149,-6.95251
1307,4,0.0,1.0,2,2,1.0,0,0,0,0,0,0,-10.2971,-7.04422
1308,4,0.0,0.75,2,2,1.0,0,0,0,0,0,0,-9.94223,-7.35769
1309,4,0.0,0.75,2,2,1.0,0,0,0,0,0,0,-10.3229,-7.1498
1310,3,0.0,1.0,2,3,1.0,0,0,0,0,0,0,-10.5256,-7.39062
1311,3,0.0,1.0,2,1,1.0,0,0,0,0,0,0,-11.2095,-8.0992
1312,3,0.0,1.0,2,2,0.8571428571428571,0,0,0,0,0,0,-10.7784,-7.67062
1313,3,0.0,1.0,2,2,1.0,1,0,0,0,0,0,-11.0946,-8.00178
1314,3,0.0,1.0,2,2,1.0,1,0,0,0,0,0,-11.0693,-8.03689
1315,3,0.0,1.0,2,2,1.0,1,0,0,0,0,0,-11.2794,-8.06791
1316,3,0.0,1.0,2,2,1.0,1,0,0,0,0,0,-11.1414,-8.00206
1317,3,0.0,1.0,2,2,1.0,0,1,0,0,0,0,-10.8372,-7.75226
1318,3,0.0,1.0,2,2,1.0,0,1,0,0,0,0,-10.8443,-7.76423
1319,3,0.0,1.0,2,2,1.0,0,1,0,0,0,0,-10.776,-7.76341
1320,3,0.0,1.0,2,2,1.0,0,1,0,0,0,0,-10.8582,-7.80178
1321,3,0.0,1.0,2,2,1.0,0,0,0,0,1,0,-10.7107,-7.63742
1322,4,0.0,0.75,2,2,1.0,0,0,0,0,0,0,-10.4565,-6.93428
1323,4,0.0,0.75,2,2,1.0,0,0,0,0,0,0,-10.668,-6.80176
1324,3,0.0,1.0,1,1,1.0,0,0,0,0,0,0,-12.6794,-8.92643
1325,3,0.0,1.0,2,3,1.0,0,0,0,0,0,0,-11.072,-6.79333
1326,3,0.0,1.0,2,1,1.0,0,0,0,0,0,0,-11.7129,-7.49837
1327,3,0.0,1.0,2,2,1.0,1,0,0,0,0,0,-11.7025,-7.35198
1328,3,0.0,1.0,2,2,1.0,1,0,0,0,0,0,-11.4933,-7.46001
1329,3,0.0,1.0,2,2,1.0,1,0,0,0,0,0,-11.7706,-7.36422
1330,3,0.0,1.0,2,2,1.0,1,0,0,0,0,0,-11.6446,-7.38517
1331,3,0.0,1.0,2,2,1.0,0,1,0,0,0,0,-11.2963,-7.19524
1332,3,0.0,1.0,2,2,1.0,0,1,0,0,0,0,-11.3216,-7.15224
1333,3,0.0,1.0,2,2,1.0,0,1,0,0,0,0,-11.2829,-7.24068
1334,3,0.0,1.0,2,2,1.0,0,1,0,0,0,0,-11.3618,-7.20776
1335,3,0.0,1.0,2,2,1.0,0,0,0,0,1,0,-11.2179,-7.02626
1336,4,0.0,0.75,2,2,1.0,0,0,0,0,0,0,-10.4516,-7.04367
1337,4,0.0,0.5,2,2,1.0,0,0,0,0,0,0,-10.0987,-7.22816
1338,4,0.0,0.5,2,2,1.0,0,0,0,0,0,0,-10.4824,-7.11633
1339,4,0.0,0.5,2,2,1.0,0,0,0,0,0,0,-10.5172,-7.06517
1340,3,0.0,0.6666666666666666,1,1,1.0,0,0,0,0,0,0,-12.4898,-9.26548
1341,3,0.0,0.6666666666666666,1,1,1.0,0,0,0,0,0,0,-12.5004,-9.57569
1342,3,0.0,0.6666666666666666,2,3,1.0,0,0,0,0,0,0,-10.7303,-7.22136
1343,3,0.0,0.6666666666666666,2,3,1.0,0,0,0,0,0,0,-10.7281,-7.17048
1344,3,0.0,0.6666666666666666,2,1,1.0,0,0,0,0,0,0,-11.4312,-7.93103
1345,3,0.0,0.6666666666666666,2,1,1.0,0,0,0,0,0,0,-11.3934,-7.89348
1346,3,0.0,0.6666666666666666,2,2,1.0,1,0,0,0,0,0,-11.308,-7.7996
1347,3,0.0,0.6666666666666666,2,2,1.0,1,0,0,0,0,0,-11.2987,-7.89593
1348,3,0.0,0.6666666666666666,2,2,1.0,1,0,0,0,0,0,-11.4933,-7.90872
1349,3,0.0,0.6666666666666666,2,2,1.0,1,0,0,0,0,0,-11.2541,-7.59089
1350,3,0.0,0.6666666666666666,2,2,1.0,1,0,0,0,0,0,-11.4965,-7.88614
1351,3,0.0,0.6666666666666666,2,2,1.0,1,0,0,0,0,0,-11.3711,-7.82954
1352,3,0.0,0.6666666666666666,2,2,1.0,0,0,1,0,0,0,-11.1341,-7.44041
1353,3,0.0,0.6666666666666666,2,2,1.0,0,0,0,1,0,0,-10.669,-7.25864
1354,3,0.0,0.6666666666666666,2,2,1.0,0,1,0,0,0,0,-11.0369,-7.59633
1355,3,0.0,0.6666666666666666,2,2,1.0,0,1,0,0,0,0,-11.0416,-7.6045
1356,3,0.0,0.6666666666666666,2,2,1.0,0,1,0,0,0,0,-10.9754,-7.59688
1357,3,0.0,0.6666666666666666,2,2,1.0,0,1,0,0,0,0,-10.9997,-7.60695
1358,3,0.0,0.6666666666666666,2,2,1.0,0,1,0,0,0,0,-11.0508,-7.63742
1359,3,0.0,0.6666666666666666,2,2,1.0,0,0,0,0,1,0,-10.9199,-7.47715
1360,3,0.0,0.6666666666666666,2,2,1.0,0,0,0,0,1,0,-10.905,-7.38191
1361,4,0.0,0.75,2,2,1.0,0,0,0,0,0,0,-10.6568,-6.83169
1362,4,0.0,0.5,2,2,1.0,0,0,0,0,0,0,-10.8217,-6.90707
1363,4,0.0,0.5,2,2,1.0,0,0,0,0,0,0,-10.8312,-6.86244
1364,3,0.0,0.6666666666666666,1,1,1.0,0,0,0,0,0,0,-12.9047,-9.0701
1365,3,0.0,0.6666666666666666,1,1,1.0,0,0,0,0,0,0,-12.8816,-9.39065
1366,3,0.0,0.6666666666666666,2,3,1.0,0,0,0,0,0,0,-10.8767,-6.67414
1367,3,0.0,0.6666666666666666,2,3,1.0,0,0,0,0,0,0,-11.2277,-6.95006
1368,3,0.0,0.6666666666666666,2,1,1.0,0,0,0,0,0,0,-11.8887,-7.69402
1369,3,0.0,0.6666666666666666,2,1,1.0,0,0,0,0,0,0,-11.8383,-7.64341
1370,3,0.0,0.6666666666666666,2,2,0.8333333333333334,0,0,0,0,0,0,-11.7123,-7.37238
1371,3,0.0,0.6666666666666666,2,2,1.0,1,0,0,0,0,0,-11.828,-7.47062
1372,3,0.0,0.6666666666666666,2,2,1.0,1,0,0,0,0,0,-11.6987,-7.64205
1373,3,0.0,0.6666666666666666,2,2,1.0,1,0,0,0,0,0,-11.9695,-7.55089
1374,3,0.0,0.6666666666666666,2,2,1.0,1,0,0,0,0,0,-11.9031,-7.51524
1375,3,0.0,0.6666666666666666,2,2,1.0,1,0,0,0,0,0,-11.5882,-7.38354
1376,3,0.0,0.6666666666666666,2,2,1.0,1,0,0,0,0,0,-11.8454,-7.57946
1377,3,0.0,0.6666666666666666,2,2,1.0,0,0,1,0,0,0,-11.53,-7.23769
1378,3,0.0,0.6666666666666666,2,2,1.0,0,0,0,1,0,0,-11.1515,-6.86027
1379,3,0.0,0.6666666666666666,2,2,1.0,0,1,0,0,0,0,-11.4688,-7.36259
1380,3,0.0,0.6666666666666666,2,2,1.0,0,1,0,0,0,0,-11.4647,-7.28857
1381,3,0.0,0.6666666666666666,2,2,1.0,0,1,0,0,0,0,-11.4228,-7.39742
1382,3,0.0,0.6666666666666666,2,2,1.0,0,1,0,0,0,0,-11.4337,-7.41674
1383,3,0.0,0.6666666666666666,2,2,1.0,0,1,0,0,0,0,-11.5028,-7.35143
1384,3,0.0,0.6666666666666666,2,2,1.0,0,0,0,0,1,0,-11.3621,-7.19878
1385,3,0.0,0.6666666666666666,2,2,1.0,0,0,0,0,1,0,-11.3774,-7.1615
1386,2,0.0,1.0,1,1,0.8,0,0,0,0,0,0,-13.9913,-9.81787
1387,2,0.0,1.0,1,1,1.0,1,0,0,0,0,0,-14.3682,-11.0095
1388,2,0.0,1.0,1,1,1.0,1,0,0,0,0,0,-14.8025,-10.3488
1389,2,0.0,1.0,1,1,1.0,1,0,0,0,0,0,-14.4405,-10.4331
1390,2,0.0,1.0,1,1,1.0,0,1,0,0,0,0,-14.0348,-10.0016
1391,2,0.0,1.0,1,1,1.0,0,1,0,0,0,0,-13.9298,-9.97516
1392,2,0.0,1.0,1,1,1.0,0,1,0,0,0,0,-14.0476,-9.90604
1393,2,0.0,1.0,1,1,1.0,0,1,0,0,0,0,-13.9758,-10.096
1394,2,0.0,1.0,1,1,1.0,0,1,0,0,0,0,-14.046,-9.99067
1395,2,0.0,1.0,1,1,1.0,0,1,0,0,0,0,-13.9741,-10.0347
1396,2,0.0,1.0,1,1,1.0,0,0,0,0,1,0,-13.8683,-9.78957
1397,2,0.0,1.0,2,4,1.0,0,0,0,0,0,0,-11.2846,-6.91877
1398,2,0.0,1.0,2,4,1.0,0,0,0,0,0,0,-10.8448,-6.42135
1399,2,0.0,1.0,2,2,1.0,0,0,0,0,0,0,-12.3172,-7.96723
1400,2,0.0,1.0,2,3,0.8,0,0,0,0,0,0,-11.813,-7.51878
1401,2,0.0,1.0,2,3,1.0,1,0,0,0,0,0,-11.8446,-7.51797
1402,2,0.0,1.0,2,3,1.0,1,0,0,0,0,0,-12.29,-7.95199
1403,2,0.0,1.0,2,3,1.0,1,0,0,0,0,0,-12.3129,-7.91661
1404,2,0.0,1.0,2,3,1.0,1,0,0,0,0,0,-12.1752,-7.79471
1405,2,0.0,1.0,2,3,1.0,1,0,0,0,0,0,-12.3175,-7.9294
1406,2,0.0,1.0,2,3,1.0,1,0,0,0,0,0,-12.6525,-8.16478
1407,2,0.0,1.0,2,3,1.0,0,1,0,0,0,0,-11.8375,-7.50708
1408,2,0.0,1.0,2,3,1.0,0,1,0,0,0,0,-11.7782,-7.57565
1409,2,0.0,1.0,2,3,1.0,0,1,0,0,0,0,-11.8274,-7.60858
1410,2,0.0,1.0,2,3,1.0,0,1,0,0,0,0,-11.5646,-7.21864
1411,2,0.0,1.0,2,3,1.0,0,1,0,0,0,0,-11.807,-7.56667
1412,2,0.0,1.0,2,3,1.0,0,1,0,0,0,0,-11.8666,-7.59416
1413,2,0.0,1.0,2,3,1.0,0,0,0,0,1,0,-11.4723,-7.11741
1414,2,0.0,1.0,2,3,1.0,0,0,0,0,1,0,-11.7765,-7.47089
1415,2,0.0,1.0,2,3,1.0,0,0,0,0,1,0,-11.7229,-7.4415
1416,2,0.0,1.0,2,1,0.8,0,0,0,0,0,0,-12.7091,-8.269
1417,2,0.0,1.0,2,1,1.0,1,0,0,0,0,0,-13.1211,-8.70384
1418,2,0.0,1.0,2,1,1.0,1,0,0,0,0,0,-13.2506,-8.792
1419,2,0.0,1.0,2,1,1.0,1,0,0,0,0,0,-13.2296,-8.82085
1420,2,0.0,1.0,2,1,1.0,1,0,0,0,0,0,-13.2247,-8.7901
1421,2,0.0,1.0,2,1,1.0,1,0,0,0,0,0,-13.1592,-8.88235
1422,2,0.0,1.0,2,1,1.0,1,0,0,0,0,0,-13.3069,-8.74112
1423,2,0.0,1.0,2,1,1.0,0,1,0,0,0,0,-12.773,-8.41458
1424,2,0.0,1.0,2,1,1.0,0,1,0,0,0,0,-12.6849,-8.39798
1425,2,0.0,1.0,2,1,1.0,0,1,0,0,0,0,-12.7436,-8.392
1426,2,0.0,1.0,2,1,1.0,0,1,0,0,0,0,-12.7638,-8.54492
1427,2,0.0,1.0,2,1,1.0,0,1,0,0,0,0,-12.7148,-8.44451
1428,2,0.0,1.0,2,1,1.0,0,1,0,0,0,0,-12.717,-8.45567
1429,2,0.0,1.0,2,1,1.0,0,0,0,0,1,0,-12.6035,-8.26329
1430,2,0.0,1.0,2,2,0.8,1,0,0,0,0,0,-12.514,-8.21322
1431,2,0.0,1.0,2,2,0.8,1,0,0,0,0,0,-12.6443,-8.25295
1432,2,0.0,1.0,2,2,0.8,1,0,0,0,0,0,-12.7017,-8.24641
1433,2,0.0,1.0,2,2,0.8,0,1,0,0,0,0,-12.2329,-7.88478
1434,2,0.0,1.0,2,2,0.8,0,1,0,0,0,0,-12.1385,-7.8543
1435,2,0.0,1.0,2,2,0.8,0,1,0,0,0,0,-12.1513,-7.87933
1436,2,0.0,1.0,2,2,0.8,0,0,0,0,1,0,-12.0604,-7.70464
1437,2,0.0,1.0,2,2,0.6,0,0,0,0,0,0,-12.459,-8.08423
1438,2,0.0,1.0,2,2,1.0,2,0,0,0,0,0,-12.9039,-8.6671
1439,2,0.0,1.0,2,2,1.0,2,0,0,0,0,0,-13.0792,-8.65241
1440,2,0.0,1.0,2,2,1.0,2,0,0,0,0,0,-13.0321,-8.58057
1441,2,0.0,1.0,2,2,1.0,2,0,0,0,0,0,-12.9409,-8.82575
1442,2,0.0,1.0,2,2,1.0,2,0,0,0,0,0,-13.074,-8.64234
1443,2,0.0,1.0,2,2,1.0,1,1,0,0,0,0,-12.6397,-8.2592
1444,2,0.0,1.0,2,2,1.0,1,1,0,0,0,0,-12.5178,-8.24886
1445,2,0.0,1.0,2,2,1.0,1,1,0,0,0,0,-12.5466,-8.22628
1446,2,0.0,1.0,2,2,1.0,1,1,0,0,0,0,-12.5695,-8.23308
1447,2,0.0,1.0,2,2,1.0,1,1,0,0,0,0,-12.564,-8.2905
1448,2,0.0,1.0,2,2,1.0,1,0,0,0,1,0,-12.4421,-8.05376
1449,2,0.0,1.0,2,2,1.0,1,0,0,0,1,0,-12.5012,-8.13104
1450,2,0.0,1.0,2,2,1.0,2,0,0,0,0,0,-13.2669,-8.68343
1451,2,0.0,1.0,2,2,1.0,2,0,0,0,0,0,-12.9415,-8.76207
1452,2,0.0,1.0,2,2,1.0,2,0,0,0,0,0,-13.0775,-8.83663
1453,2,0.0,1.0,2,2,1.0,1,1,0,0,0,0,-12.7257,-8.40234
1454,2,0.0,1.0,2,2,1.0,1,1,0,0,0,0,-12.6215,-8.42928
1455,2,0.0,1.0,2,2,1.0,1,1,0,0,0,0,-12.677,-8.38084
1456,2,0.0,1.0,2,2,1.0,1,1,0,0,0,0,-12.5502,-8.41703
1457,2,0.0,1.0,2,2,1.0,1,1,0,0,0,0,-12.7034,-8.36751
1458,2,0.0,1.0,2,2,1.0,1,0,0,0,1,0,-12.5246,-8.1773
1459,2,0.0,1.0,2,2,1.0,1,0,0,0,1,0,-12.5219,-8.19145
1460,2,0.0,1.0,2,2,1.0,2,0,0,0,0,0,-13.4065,-8.61322
1461,2,0.0,1.0,2,2,1.0,1,1,0,0,0,0,-12.7896,-8.2992
1462,2,0.0,1.0,2,2,1.0,1,1,0,0,0,0,-12.6419,-8.3373
1463,2,0.0,1.0,2,2,1.0,1,1,0,0,0,0,-12.7243,-8.40805
1464,2,0.0,1.0,2,2,1.0,1,1,0,0,0,0,-12.7687,-8.28778
1465,2,0.0,1.0,2,2,1.0,1,1,0,0,0,0,-12.6876,-8.35091
1466,2,0.0,1.0,2,2,1.0,1,0,0,0,1,0,-12.6109,-8.11907
1467,2,0.0,1.0,2,2,1.0,1,0,0,0,1,0,-12.6615,-8.20342
1468,2,0.0,1.0,2,2,1.0,0,2,0,0,0,0,-12.2576,-8.01539
1469,2,0.0,1.0,2,2,1.0,0,2,0,0,0,0,-12.2176,-8.0026
1470,2,0.0,1.0,2,2,1.0,0,2,0,0,0,0,-12.2111,-7.98546
1471,2,0.0,1.0,2,2,1.0,0,2,0,0,0,0,-12.2125,-8.00369
1472,2,0.0,1.0,2,2,1.0,0,2,0,0,0,0,-12.2402,-8.04451
1473,2,0.0,1.0,2,2,1.0,0,1,0,0,1,0,-12.1186,-7.79307
1474,2,0.0,1.0,2,2,1.0,0,1,0,0,1,0,-12.1491,-7.8679
1475,2,0.0,1.0,2,2,1.0,0,2,0,0,0,0,-12.1711,-7.97512
1476,2,0.0,1.0,2,2,1.0,0,2,0,0,0,0,-12.1722,-8.00587
1477,2,0.0,1.0,2,2,1.0,0,2,0,0,0,0,-12.1578,-8.04559
1478,2,0.0,1.0,2,2,1.0,0,1,0,0,1,0,-12.0383,-7.77647
1479,2,0.0,1.0,2,2,1.0,0,1,0,0,1,0,-12.0465,-7.76967
1480,2,0.0,1.0,2,2,1.0,0,2,0,0,0,0,-12.2217,-8.03743
1481,2,0.0,1.0,2,2,1.0,0,1,0,0,1,0,-12.0827,-7.81784
1482,2,0.0,1.0,2,2,1.0,0,1,0,0,1,0,-12.0919,-7.8875
1483,2,0.0,1.0,2,2,1.0,0,0,0,0,2,0,-11.9749,-7.70355
1484,4,0.0,0.5,2,2,1.0,0,0,0,0,0,0,-10.6369,-6.98598
1485,4,0.0,0.5,2,2,1.0,0,0,0,0,0,0,-10.6775,-6.7887
1486,3,0.0,0.6666666666666666,1,1,1.0,0,0,0,0,0,0,-12.8748,-9.07691
1487,3,0.0,0.6666666666666666,2,3,1.0,0,0,0,0,0,0,-11.2176,-6.90816
1488,3,0.0,0.6666666666666666,2,1,1.0,0,0,0,0,0,0,-11.9083,-7.59824
1489,3,0.0,0.6666666666666666,2,2,1.0,1,0,0,0,0,0,-11.8685,-7.34272
1490,3,0.0,0.6666666666666666,2,2,1.0,1,0,0,0,0,0,-11.7063,-7.58273
1491,3,0.0,0.6666666666666666,2,2,1.0,1,0,0,0,0,0,-11.8272,-7.44422
1492,3,0.0,0.6666666666666666,2,2,1.0,0,0,1,0,0,0,-12.0117,-7.3215
1493,3,0.0,0.6666666666666666,2,2,1.0,0,0,0,1,0,0,-11.348,-7.07714
1494,3,0.0,0.6666666666666666,2,2,1.0,0,1,0,0,0,0,-11.4911,-7.32558
1495,3,0.0,0.6666666666666666,2,2,1.0,0,1,0,0,0,0,-11.5463,-7.29266
1496,3,0.0,0.6666666666666666,2,2,1.0,0,1,0,0,0,0,-11.5681,-7.31932
1497,3,0.0,0.6666666666666666,2,2,1.0,0,0,0,0,1,0,-11.4018,-7.12694
1498,4,0.0,0.25,2,2,1.0,0,0,0,0,0,0,-10.7025,-7.09129
1499,3,0.0,0.3333333333333333,1,1,1.0,0,0,0,0,0,0,-12.77,-9.56562
1500,3,0.0,0.3333333333333333,2,3,1.0,0,0,0,0,0,0,-10.6165,-6.79224
1501,3,0.0,0.3333333333333333,2,1,1.0,0,0,0,0,0,0,-11.6375,-7.80042
1502,3,0.0,0.3333333333333333,2,2,1.0,1,0,0,0,0,0,-11.5072,-7.50735
1503,3,0.0,0.3333333333333333,2,2,1.0,1,0,0,0,0,0,-11.717,-7.79144
1504,3,0.0,0.3333333333333333,2,2,1.0,0,0,1,0,0,0,-11.3629,-7.33701
1505,3,0.0,0.3333333333333333,2,2,1.0,0,0,0,1,0,0,-10.8922,-7.13619
1506,3,0.0,0.3333333333333333,2,2,1.0,0,1,0,0,0,0,-11.2174,-7.50763
1507,3,0.0,0.3333333333333333,2,2,1.0,0,0,0,0,1,0,-11.1338,-7.35279
1508,4,0.0,0.5,2,2,1.0,0,0,0,0,0,0,-10.8394,-6.90598
1509,4,0.0,0.25,2,2,1.0,0,0,0,0,0,0,-10.8473,-6.87687
1510,4,0.0,0.25,2,2,1.0,0,0,0,0,0,0,-10.9703,-7.08694
1511,3,0.0,0.3333333333333333,1,1,1.0,0,0,0,0,0,0,-13.1622,-9.13949
1512,3,0.0,0.3333333333333333,1,1,1.0,0,0,0,0,0,0,-13.0743,-9.71066
1513,3,0.0,0.3333333333333333,2,3,1.0,0,0,0,0,0,0,-11.0837,-6.79088
1514,3,0.0,0.3333333333333333,2,3,1.0,0,0,0,0,0,0,-11.0993,-6.67169
1515,3,0.0,0.3333333333333333,2,1,1.0,0,0,0,0,0,0,-12.1298,-7.73729
1516,3,0.0,0.3333333333333333,2,1,1.0,0,0,0,0,0,0,-12.0696,-7.75144
1517,3,0.0,0.3333333333333333,2,2,1.0,1,0,0,0,0,0,-12.0073,-7.50109
1518,3,0.0,0.3333333333333333,2,2,1.0,1,0,0,0,0,0,-11.9798,-7.68477
1519,3,0.0,0.3333333333333333,2,2,1.0,1,0,0,0,0,0,-12.0805,-7.56803
1520,3,0.0,0.3333333333333333,2,2,1.0,1,0,0,0,0,0,-11.8032,-7.50735
1521,3,0.0,0.3333333333333333,2,2,1.0,0,0,1,0,0,0,-11.9681,-7.45647
1522,3,0.0,0.3333333333333333,2,2,1.0,0,0,1,0,0,0,-11.6794,-7.22299
1523,3,0.0,0.3333333333333333,2,2,1.0,0,0,0,1,0,0,-11.4628,-7.1585
1524,3,0.0,0.3333333333333333,2,2,1.0,0,0,0,1,0,0,-11.3333,-6.91278
1525,3,0.0,0.3333333333333333,2,2,1.0,0,1,0,0,0,0,-11.6971,-7.45184
1526,3,0.0,0.3333333333333333,2,2,1.0,0,1,0,0,0,0,-11.6922,-7.41075
1527,3,0.0,0.3333333333333333,2,2,1.0,0,1,0,0,0,0,-11.736,-7.44586
1528,3,0.0,0.3333333333333333,2,2,1.0,0,0,0,0,1,0,-11.5896,-7.26762
1529,3,0.0,0.3333333333333333,2,2,1.0,0,0,0,0,1,0,-11.5853,-7.19524
1530,3,0.0,0.3333333333333333,1,1,1.0,0,0,0,0,0,0,-12.9393,-9.4331
1531,3,0.0,0.3333333333333333,2,3,1.0,0,0,0,0,0,0,-11.204,-6.90897
1532,3,0.0,0.3333333333333333,2,1,1.0,0,0,0,0,0,0,-11.8669,-7.61239
1533,3,0.0,0.3333333333333333,2,2,1.0,1,0,0,0,0,0,-11.6312,-7.3547
1534,3,0.0,0.3333333333333333,2,2,1.0,1,0,0,0,0,0,-12.0696,-7.463
1535,3,0.0,0.3333333333333333,2,2,1.0,0,0,1,0,0,0,-11.5774,-7.19878
1536,3,0.0,0.3333333333333333,2,2,1.0,0,0,0,1,0,0,-11.1605,-6.91387
1537,3,0.0,0.3333333333333333,2,2,1.0,0,1,0,0,0,0,-11.3989,-7.38082
1538,3,0.0,0.3333333333333333,2,2,1.0,0,0,0,0,1,0,-11.3782,-7.11714
1539,2,0.0,0.5,1,2,1.0,0,0,0,0,0,0,-13.4892,-9.03854
1540,2,0.0,0.5,1,0,1.0,0,0,0,0,0,0,-14.9148,-10.4296
1541,2,0.0,0.5,1,1,1.0,1,0,0,0,0,0,-14.8933,-10.0192
1542,2,0.0,0.5,1,1,1.0,1,0,0,0,0,0,-14.7377,-10.4065
1543,2,0.0,0.5,1,1,1.0,1,0,0,0,0,0,-15.0234,-10.5205
1544,2,0.0,0.5,1,1,1.0,1,0,0,0,0,0,-14.634,-10.9659
1545,2,0.0,0.5,1,1,1.0,0,1,0,0,0,0,-14.3015,-9.9972
1546,2,0.0,0.5,1,1,1.0,0,1,0,0,0,0,-14.2618,-10.0557
1547,2,0.0,0.5,1,1,1.0,0,1,0,0,0,0,-14.3401,-9.91801
1548,2,0.0,0.5,1,1,1.0,0,0,0,0,1,0,-14.1165,-9.65814
1549,2,0.0,0.5,1,2,1.0,0,0,0,0,0,0,-13.597,-9.54494
1550,2,0.0,0.5,1,0,1.0,0,0,0,0,0,0,-14.9671,-10.8467
1551,2,0.0,0.5,1,1,1.0,1,0,0,0,0,0,-14.8291,-10.5564
1552,2,0.0,0.5,1,1,1.0,1,0,0,0,0,0,-14.9524,-10.7197
1553,2,0.0,0.5,1,1,1.0,1,0,0,0,0,0,-14.8269,-11.2029
1554,2,0.0,0.5,1,1,1.0,1,0,0,0,0,0,-14.978,-10.5431
1555,2,0.0,0.5,1,1,1.0,0,0,0,1,0,0,-14.2082,-10.0032
1556,2,0.0,0.5,1,1,1.0,0,1,0,0,0,0,-14.3467,-10.3997
1557,2,0.0,0.5,1,1,1.0,0,1,0,0,0,0,-14.2414,-10.3656
1558,2,0.0,0.5,1,1,1.0,0,1,0,0,0,0,-14.3045,-10.4424
1559,2,0.0,0.5,1,1,1.0,0,0,0,0,1,0,-14.1839,-10.1727
1560,2,0.0,0.5,2,4,1.0,0,0,0,0,0,0,-11.4144,-6.77863
1561,2,0.0,0.5,2,4,1.0,0,0,0,0,0,0,-11.345,-6.56285
1562,2,0.0,0.5,2,2,1.0,0,0,0,0,0,0,-12.2593,-7.47933
1563,2,0.0,0.5,2,3,1.0,1,0,0,0,0,0,-12.5771,-7.75879
1564,2,0.0,0.5,2,3,1.0,1,0,0,0,0,0,-12.5649,-7.82491
1565,2,0.0,0.5,2,3,1.0,1,0,0,0,0,0,-12.4955,-7.49728
