identifier,HOMO,LUMO,HOMO_LUMO_gap
35667,-10.829,-6.44856,4.380440000000001
35668,-10.2818,-5.84637,4.43543
35669,-10.4584,-6.03168,4.4267199999999995
35670,-10.8582,-6.14025,4.71795
35671,-11.3164,-6.617,4.6994
35672,-11.0813,-6.57999,4.501310000000001
35673,-10.428,-6.32094,4.107060000000001
35674,-10.5216,-6.02624,4.49536
35675,-10.4274,-6.5174,3.91
35676,-10.8288,-6.22025,4.608549999999999
35677,-10.2413,-5.93481,4.306490000000001
35678,-10.7469,-6.10216,4.6447400000000005
35679,-11.1425,-6.2627,4.8798
35680,-11.4851,-6.56339,4.921709999999999
35681,-10.4399,-5.99821,4.4416899999999995
35682,-10.5839,-6.17617,4.40773
35683,-10.588,-6.15277,4.435229999999999
35684,-9.7776,-5.9212,3.8564
35685,-12.4821,-7.58708,4.895020000000001
35686,-10.6127,-6.14624,4.4664600000000005
35687,-11.1722,-6.23849,4.9337100000000005
35688,-10.8486,-6.29264,4.55596
35689,-10.982,-6.63659,4.345409999999999
35690,-10.1047,-5.98379,4.120909999999999
35691,-10.9939,-6.6355,4.3584
35692,-11.3052,-6.78598,4.519219999999999
35693,-11.5042,-7.09265,4.411550000000001
35694,-11.8277,-6.27577,5.5519300000000005
35695,-11.0805,-5.92474,5.155760000000001
35696,-12.0114,-6.40339,5.60801
35697,-12.1561,-6.52693,5.62917
35698,-11.4171,-6.01889,5.39821
35699,-11.111,-5.98052,5.13048
35700,-11.8933,-6.37536,5.51794
35701,-11.6799,-6.38379,5.29611
35702,-11.3719,-6.17944,5.1924600000000005
35703,-11.5716,-6.31495,5.2566500000000005
35704,-11.8073,-6.38624,5.42106
35705,-11.2786,-6.0578,5.2208000000000006
35706,-11.6585,-6.32801,5.33049
35707,-11.5964,-6.3408,5.255599999999999
35708,-11.1281,-6.27332,4.85478
35709,-11.7161,-6.41645,5.299650000000001
35710,-11.6274,-6.43441,5.19299
35711,-11.3825,-6.06569,5.31681
35712,-11.567,-6.36502,5.20198
35713,-10.6707,-6.06188,4.60882
35714,-11.5749,-6.57754,4.99736
35715,-11.7548,-6.23386,5.5209399999999995
35716,-12.01,-6.53291,5.47709
35717,-11.2944,-6.12338,5.1710199999999995
35718,-10.8029,-6.24039,4.56251
35719,-10.745,-6.40339,4.341609999999999
35720,-11.0108,-6.58407,4.42673
35721,-11.5284,-6.48121,5.04719
35722,-10.7961,-6.11876,4.677339999999999
35723,-11.0206,-6.36148,4.65912
35724,-10.5093,-6.28502,4.224279999999999
35725,-10.4666,-5.98188,4.484719999999999
35726,-11.4247,-6.29073,5.13397
35727,-10.6424,-6.47278,4.16962
35728,-11.2506,-6.3076,4.9430000000000005
35729,-10.8612,-6.16774,4.69346
35730,-11.7727,-6.93483,4.837870000000001
35731,-10.6035,-6.46189,4.14161
35732,-11.0291,-6.25264,4.776459999999999
35733,-11.2769,-6.05617,5.22073
35734,-11.7591,-6.47604,5.28306
35735,-10.7741,-6.31359,4.460510000000001
35736,-12.6187,-7.1166,5.5021
35737,-10.8217,-6.11712,4.70458
35738,-11.7376,-6.49645,5.24115
35739,-10.5703,-6.17318,4.397119999999999
35740,-11.1227,-6.20311,4.91959
35741,-11.0372,-6.23985,4.797350000000001
35742,-11.275,-6.40311,4.8718900000000005
35743,-10.579,-6.22161,4.3573900000000005
35744,-10.8505,-6.28094,4.56956
35745,-12.3385,-7.48613,4.85237
35746,-11.558,-6.13671,5.42129
35747,-11.7425,-6.40175,5.34075
35748,-11.3771,-6.24529,5.131810000000001
35749,-12.8111,-7.20612,5.604979999999999
35750,-11.7697,-6.83305,4.93665
35751,-11.5678,-7.02217,4.54563
35752,-11.7583,-6.66489,5.09341
35753,-11.4459,-6.77537,4.67053
35754,-11.7363,-6.83278,4.90352
35755,-11.5077,-7.06816,4.43954
35756,-11.1221,-6.12801,4.99409
35757,-11.733,-6.63632,5.09668
35758,-11.2565,-6.22896,5.027540000000001
35759,-10.9376,-6.25998,4.67762
35760,-10.7041,-6.04202,4.6620800000000004
35761,-11.1605,-6.4355,4.7250000000000005
35762,-11.1594,-6.40339,4.75601
35763,-10.7499,-6.18678,4.5631200000000005
35764,-12.2944,-7.53701,4.757389999999999
35765,-11.0429,-6.46842,4.574479999999999
35766,-10.9991,-6.51931,4.47979
35767,-11.2718,-7.12911,4.142690000000001
35768,-10.9597,-6.76884,4.19086
35769,-11.0598,-6.93619,4.123609999999999
35770,-11.3608,-7.43851,3.9222899999999994
35771,-10.3961,-5.72092,4.675180000000001
35772,-10.2992,-5.59194,4.707260000000001
35773,-10.5123,-5.74814,4.7641599999999995
35774,-10.5967,-5.73072,4.86598
35775,-10.3792,-5.64528,4.733920000000001
35776,-10.3463,-5.65752,4.6887799999999995
35777,-10.573,-5.69317,4.87983
35778,-11.1858,-6.04719,5.138610000000001
35779,-11.2337,-6.3193,4.9144000000000005
35780,-11.6432,-6.09427,5.54893
35781,-10.5597,-5.71712,4.842579999999999
35782,-11.7839,-6.15549,5.628409999999999
35783,-11.3325,-6.16311,5.16939
35784,-11.7208,-6.1378,5.583
35785,-11.6685,-6.17998,5.48852
35786,-11.6008,-6.694,4.9068
35787,-11.6233,-6.32992,5.29338
35788,-12.5689,-6.95605,5.612849999999999
35789,-11.8824,-6.67877,5.20363
35790,-11.7621,-6.79305,4.96905
35791,-12.0576,-6.79822,5.259380000000001
35792,-10.3926,-5.85508,4.53752
35793,-9.94822,-5.63031,4.3179099999999995
35794,-10.8206,-6.09971,4.720890000000001
35795,-11.1556,-5.96011,5.1954899999999995
35796,-10.0796,-5.66786,4.411739999999999
35797,-10.8005,-5.83031,4.97019
35798,-11.0623,-6.05889,5.003410000000001
35799,-11.7597,-6.17263,5.587070000000001
35800,-11.9491,-6.85074,5.09836
35801,-10.2198,-5.67058,4.549219999999999
35802,-10.8051,-5.91249,4.8926099999999995
35803,-11.3812,-6.07467,5.3065299999999995
35804,-11.53,-6.10787,5.422129999999999
35805,-11.182,-6.18896,4.993040000000001
35806,-12.3352,-6.68639,5.64881
35807,-11.2628,-6.13291,5.1298900000000005
35808,-11.2486,-6.2774,4.9712
35809,-10.0037,-5.6665,4.3372
35810,-10.7855,-5.95059,4.834910000000001
35811,-10.7444,-5.9329,4.8115000000000006
35812,-10.7654,-6.01127,4.75413
35813,-11.3376,-6.16039,5.1772100000000005
35814,-11.8742,-6.48747,5.38673
35815,-11.1923,-6.15685,5.035449999999999
35816,-11.0021,-6.25318,4.74892
35817,-10.222,-5.81889,4.40311
35818,-11.268,-6.42924,4.838760000000001
35819,-10.4633,-5.85943,4.603870000000001
35820,-10.8282,-6.22842,4.599780000000001
35821,-11.2212,-6.08012,5.14108
35822,-12.0375,-6.62081,5.41669
35823,-10.7126,-6.26597,4.44663
35824,-11.3534,-6.23114,5.122260000000001
35825,-10.2489,-5.66569,4.583210000000001
35826,-10.2165,-5.65018,4.56632
35827,-10.8247,-6.19277,4.63193
35828,-10.2709,-5.76637,4.504529999999999
35829,-10.7956,-5.9095,4.8861
35830,-11.1893,-6.42189,4.767409999999999
35831,-10.1373,-5.65507,4.4822299999999995
35832,-10.911,-6.17155,4.73945
35833,-11.5458,-6.08692,5.45888
35834,-11.3257,-6.32175,5.00395
35835,-10.155,-5.69344,4.4615599999999995
35836,-10.3991,-5.98515,4.413950000000001
35837,-11.8089,-6.24393,5.56497
35838,-11.1918,-6.21917,4.9726300000000005
35839,-10.0002,-5.8412,4.159
35840,-10.5613,-6.01835,4.542949999999999
35841,-11.9417,-6.5906,5.351100000000001
35842,-11.0644,-6.21454,4.849859999999999
35843,-11.8508,-5.93508,5.915719999999999
35844,-11.6269,-6.00528,5.621619999999999
35845,-11.8601,-6.04556,5.814539999999999
35846,-11.0285,-5.87766,5.15084
35847,-11.591,-5.97562,5.615379999999999
35848,-12.422,-6.60312,5.818880000000001
35849,-11.078,-5.84338,5.23462
35850,-11.4165,-5.9476,5.468899999999999
35851,-11.7798,-6.30679,5.4730099999999995
35852,-12.0427,-6.35713,5.68557
35853,-10.253,-5.95331,4.29969
35854,-10.3077,-5.73507,4.57263
35855,-10.6002,-6.15685,4.443349999999999
35856,-10.2916,-5.88066,4.410940000000001
35857,-10.1792,-5.8997,4.2795
35858,-10.2171,-5.85426,4.36284
35859,-10.4976,-5.90324,4.59436
35860,-10.2127,-6.23495,3.9777499999999995
35861,-10.1703,-5.68528,4.48502
35862,-10.6429,-6.1242,4.518699999999999
35863,-9.93379,-6.16311,3.7706800000000005
35864,-10.0152,-5.92174,4.09346
35865,-10.3395,-5.80365,4.535849999999999
35866,-10.2709,-6.05998,4.210919999999999
35867,-9.9493,-6.00229,3.947009999999999
35868,-10.0603,-5.89181,4.168489999999999
35869,-10.0443,-5.82351,4.22079
35870,-11.394,-5.95141,5.44259
35871,-11.2345,-5.97181,5.262690000000001
35872,-11.1499,-5.95249,5.1974100000000005
35873,-10.9782,-5.90623,5.071969999999999
35874,-10.278,-5.888,4.390000000000001
35875,-10.7129,-5.94079,4.77211
35876,-10.0875,-5.91113,4.17637
35877,-10.3082,-5.6129,4.6953
35878,-9.88427,-5.61834,4.265930000000001
35879,-10.8723,-5.9846,4.887699999999999
35880,-11.2217,-5.93345,5.288250000000001
35881,-9.8908,-5.61562,4.275180000000001
35882,-10.5501,-5.79222,4.75788
35883,-10.9678,-5.94977,5.01803
35884,-11.5189,-6.08284,5.43606
35885,-11.2854,-6.3193,4.966099999999999
35886,-10.0669,-5.66732,4.39958
35887,-10.1733,-5.74895,4.42435
35888,-10.9311,-6.11903,4.81207
35889,-11.2786,-6.14134,5.137260000000001
35890,-10.8413,-6.07032,4.770980000000001
35891,-12.1055,-6.68611,5.419389999999999
35892,-11.1134,-6.2344,4.8790000000000004
35893,-11.1893,-6.17046,5.018839999999999
35894,-10.0233,-5.59575,4.427550000000001
35895,-10.5665,-5.88827,4.678229999999999
35896,-10.6851,-5.94787,4.73723
35897,-10.8187,-6.08773,4.73097
35898,-10.7836,-6.04882,4.73478
35899,-12.1513,-6.42216,5.729140000000001
35900,-11.1518,-6.3955,4.7562999999999995
35901,-11.127,-6.10842,5.018580000000001
35902,-10.1278,-5.848,4.279800000000001
35903,-10.422,-5.89535,4.526650000000001
35904,-11.1085,-6.48693,4.621569999999999
35905,-10.9088,-5.94487,4.9639299999999995
35906,-10.7458,-6.25699,4.488809999999999
35907,-11.4378,-6.29753,5.140269999999999
35908,-11.2549,-6.27713,4.97777
35909,-10.5841,-6.48965,4.094449999999999
35910,-10.1531,-5.92174,4.2313600000000005
35911,-9.87284,-5.64147,4.23137
35912,-11.0791,-6.4891,4.590000000000001
35913,-10.8448,-5.95222,4.89258
35914,-10.1341,-5.7446,4.3895
35915,-10.3425,-5.87766,4.46484
35916,-11.2712,-6.10678,5.164420000000001
35917,-11.459,-6.35386,5.10514
35918,-10.8639,-6.00801,4.85589
35919,-11.8269,-6.37998,5.44692
35920,-11.3014,-6.36992,4.93148
35921,-11.3768,-6.27223,5.104569999999999
35922,-10.4086,-6.02787,4.38073
35923,-10.5327,-6.09508,4.43762
35924,-11.3823,-6.35196,5.030340000000001
35925,-10.0024,-6.0461,3.9562999999999997
35926,-10.1218,-5.94651,4.17529
35927,-9.80182,-5.63303,4.1687899999999996
35928,-10.7028,-5.98324,4.7195599999999995
35929,-10.7855,-6.38325,4.40225
35930,-9.73706,-5.70705,4.03001
35931,-10.7172,-6.08148,4.63572
35932,-10.5724,-6.08665,4.48575
35933,-10.7012,-6.05916,4.64204
35934,-10.0124,-5.7865,4.225899999999999
35935,-10.6905,-6.1359,4.5546
35936,-10.5605,-5.96855,4.59195
35937,-11.0097,-6.22243,4.78727
35938,-11.093,-6.43577,4.65723
35939,-11.0908,-6.35686,4.73394
35940,-10.3839,-5.96392,4.419980000000001
35941,-10.9999,-6.51169,4.4882100000000005
35942,-9.86141,-5.64963,4.211779999999999
35943,-10.4843,-6.00365,4.480649999999999
35944,-10.7773,-6.03222,4.745080000000001
35945,-11.3684,-6.38543,4.982969999999999
35946,-11.3523,-6.47223,4.88007
35947,-11.4182,-6.49046,4.927740000000001
35948,-10.2005,-6.0412,4.1593
35949,-10.063,-6.32556,3.7374400000000003
35950,-10.0282,-5.68501,4.34319
35951,-10.6054,-6.05508,4.550319999999999
35952,-10.6748,-5.91576,4.75904
35953,-11.3368,-6.44692,4.88988
35954,-11.2593,-6.41835,4.840949999999999
35955,-10.9409,-6.3857,4.555199999999999
35956,-10.4176,-6.2208,4.1968000000000005
35957,-10.4554,-6.19032,4.265079999999999
35958,-10.2026,-6.11794,4.08466
35959,-10.1567,-5.88093,4.2757700000000005
35960,-10.607,-6.21454,4.392459999999999
35961,-10.7703,-6.39033,4.379970000000001
35962,-10.4897,-5.88283,4.606869999999999
35963,-10.4552,-5.70405,4.75115
35964,-10.3363,-5.8597,4.4765999999999995
35965,-10.9874,-6.3291,4.658299999999999
35966,-10.7308,-6.3106,4.4202
35967,-10.032,-5.78923,4.24277
35968,-10.1088,-5.81698,4.29182
35969,-10.5626,-5.95086,4.61174
35970,-10.7686,-6.26243,4.506169999999999
35971,-10.5733,-5.96936,4.60394
35972,-11.6655,-6.84176,4.82374
35973,-11.0008,-6.48448,4.51632
35974,-10.8152,-6.17018,4.645020000000001
35975,-10.5139,-6.47223,4.04167
35976,-10.8723,-6.35495,4.5173499999999995
35977,-10.1656,-5.90242,4.263179999999999
35978,-10.4777,-6.08501,4.392690000000001
35979,-9.85162,-5.74623,4.105390000000001
35980,-10.4198,-5.9446,4.4752
35981,-11.422,-6.99333,4.42867
35982,-10.7044,-6.11522,4.58918
35983,-10.487,-6.15685,4.33015
35984,-10.1703,-5.89725,4.27305
35985,-10.201,-6.17699,4.0240100000000005
35986,-9.95801,-5.88011,4.0779
35987,-10.9534,-6.03821,4.91519
35988,-11.1148,-6.22951,4.88529
35989,-11.557,-6.1008,5.456200000000001
35990,-10.7839,-5.75004,5.033859999999999
35991,-11.647,-6.16501,5.481990000000001
35992,-11.8538,-6.21209,5.64171
35993,-11.2497,-5.91821,5.3314900000000005
35994,-10.8337,-5.8227,5.011
35995,-11.7689,-6.29726,5.471640000000001
35996,-11.4367,-6.19277,5.24393
35997,-10.4269,-5.88773,4.5391699999999995
35998,-11.4536,-6.15876,5.29484
35999,-11.595,-6.19495,5.40005
36000,-10.7986,-5.90052,4.89808
36001,-11.2827,-6.16665,5.11605
36002,-11.01,-6.1027,4.9073
36003,-10.2543,-5.92474,4.329560000000001
36004,-10.8402,-6.1661,4.674099999999999
36005,-10.8753,-6.27549,4.59981
36006,-10.7368,-5.87004,4.86676
36007,-11.2086,-6.13182,5.07678
36008,-10.6056,-6.07576,4.529840000000001
36009,-11.019,-6.19985,4.8191500000000005
36010,-10.9012,-6.42597,4.475229999999999
36011,-11.3004,-5.9495,5.3509
36012,-11.7142,-6.32801,5.38619
36013,-10.8051,-6.10243,4.7026699999999995
36014,-10.7354,-6.31032,4.42508
36015,-11.33,-5.88991,5.44009
36016,-11.693,-6.25481,5.43819
36017,-11.1681,-6.0461,5.122000000000001
36018,-10.5305,-6.10869,4.42181
36019,-10.6105,-6.27577,4.33473
36020,-10.7286,-6.32638,4.40222
36021,-11.3735,-6.31441,5.05909
36022,-10.7855,-5.96093,4.8245700000000005
36023,-10.9025,-6.26597,4.63653
36024,-10.4486,-5.86759,4.581010000000001
36025,-11.3436,-6.30515,5.03845
36026,-10.4617,-5.97372,4.48798
36027,-10.8391,-6.2491,4.59
36028,-10.9969,-6.14896,4.84794
36029,-10.8209,-6.0559,4.765
36030,-11.9039,-6.66081,5.2430900000000005
36031,-10.632,-6.33645,4.2955499999999995
36032,-10.875,-5.99522,4.87978
36033,-11.4522,-6.26978,5.18242
36034,-11.2369,-6.41182,4.825080000000001
36035,-11.1224,-6.23114,4.891260000000001
36036,-10.3667,-6.23413,4.132569999999999
36037,-10.5216,-5.91331,4.608289999999999
36038,-10.6753,-6.04583,4.62947
36039,-11.3423,-6.63931,4.70299
36040,-10.4443,-6.40828,4.03602
36041,-11.4489,-6.49944,4.94946
36042,-10.5303,-6.50543,4.024870000000001
36043,-11.0873,-5.96447,5.12283
36044,-11.0737,-6.06025,5.013450000000001
36045,-12.2247,-6.61101,5.61369
36046,-11.1727,-6.36066,4.8120400000000005
36047,-10.9673,-5.99984,4.96746
36048,-11.7469,-6.33481,5.41209
36049,-11.638,-6.32964,5.3083599999999995
36050,-11.1327,-6.45128,4.68142
36051,-10.1863,-6.12148,4.064819999999999
36052,-11.0114,-6.33536,4.67604
36053,-11.0304,-6.19685,4.83355
36054,-11.2568,-6.44774,4.809060000000001
36055,-10.8549,-6.07222,4.782680000000001
36056,-10.5787,-6.31985,4.25885
36057,-10.1678,-6.35658,3.8112199999999996
36058,-11.2174,-5.98569,5.23171
36059,-11.4508,-6.14406,5.30674
36060,-12.0609,-6.75169,5.30921
36061,-11.3455,-6.27468,5.070819999999999
36062,-10.8016,-5.93426,4.86734
36063,-11.314,-6.41917,4.89483
36064,-11.1621,-6.46325,4.69885
36065,-11.7268,-6.32393,5.402870000000001
36066,-11.2027,-6.24964,4.95306
36067,-10.6927,-6.2461,4.4466
36068,-10.9844,-6.13944,4.844960000000001
36069,-11.3009,-6.5974,4.7035
36070,-10.8998,-6.48937,4.410430000000001
36071,-11.2304,-6.54108,4.6893199999999995
36072,-10.7077,-6.22189,4.485810000000001
36073,-10.1836,-5.56011,4.62349
36074,-9.94032,-5.47602,4.4643
36075,-10.6054,-5.78025,4.82515
36076,-10.5439,-5.68936,4.854540000000001
36077,-10.2655,-5.6265,4.638999999999999
36078,-10.0056,-5.57017,4.435429999999999
36079,-10.3923,-5.64528,4.747020000000001
36080,-10.6753,-5.78623,4.88907
36081,-10.7403,-5.9827,4.757599999999999
36082,-11.6326,-6.10488,5.52772
36083,-9.9142,-5.55058,4.363619999999999
36084,-10.3836,-5.64664,4.73696
36085,-10.2663,-5.70569,4.56061
36086,-10.5961,-5.7729,4.8232
36087,-11.1251,-5.9446,5.180499999999999
36088,-11.2571,-6.01726,5.239839999999999
36089,-11.5376,-6.12229,5.41531
36090,-11.4253,-6.39522,5.03008
36091,-10.5586,-5.71167,4.84693
36092,-10.9237,-5.9193,5.0044
36093,-11.8756,-6.17263,5.7029700000000005
36094,-12.0609,-6.32366,5.73724
36095,-12.3864,-6.82625,5.56015
36096,-12.0043,-6.40937,5.594930000000001
36097,-10.336,-5.82324,4.51276
36098,-10.4269,-5.61698,4.80992
36099,-10.4943,-5.8861,4.608200000000001
36100,-10.9874,-5.81181,5.175589999999999
36101,-9.63528,-5.50487,4.1304099999999995
36102,-10.3327,-5.70814,4.624560000000001
36103,-10.9025,-5.89998,5.00252
36104,-11.5638,-5.99794,5.565860000000001
36105,-10.7602,-6.15386,4.606339999999999
36106,-10.3499,-5.78487,4.56503
36107,-10.139,-5.71848,4.42052
36108,-10.2478,-5.75984,4.48796
36109,-10.8933,-5.92746,4.96584
36110,-10.9458,-5.96039,4.98541
36111,-12.0674,-6.55876,5.508639999999999
36112,-9.84563,-5.59956,4.24607
36113,-10.4478,-5.81127,4.6365300000000005
36114,-9.97189,-5.63956,4.33233
36115,-11.6813,-6.29209,5.38921
36116,-11.4337,-6.17753,5.25617
36117,-11.3855,-6.29971,5.08579
36118,-11.6201,-6.40067,5.219430000000001
36119,-9.98223,-5.60092,4.381309999999999
36120,-10.684,-5.81753,4.86647
36121,-10.4138,-5.7963,4.617500000000001
36122,-10.7112,-5.92501,4.7861899999999995
36123,-10.8628,-6.07413,4.78867
36124,-11.5523,-6.30815,5.24415
36125,-11.4677,-6.36883,5.098870000000001
36126,-9.96019,-5.64419,4.316000000000001
36127,-11.3575,-6.38162,4.97588
36128,-10.2043,-5.77181,4.43249
36129,-11.3357,-6.44148,4.894219999999999
36130,-10.795,-5.86433,4.93067
36131,-11.3692,-6.25264,5.116559999999999
36132,-11.5461,-6.42053,5.125569999999999
36133,-10.2737,-5.75358,4.5201199999999995
36134,-10.2353,-5.67031,4.564990000000001
36135,-10.6168,-6.0159,4.600899999999999
36136,-9.54603,-5.50378,4.04225
36137,-11.0361,-5.75412,5.281979999999999
36138,-10.9806,-6.21699,4.763610000000001
36139,-10.2644,-5.82623,4.43817
36140,-9.84019,-5.648,4.19219
36141,-10.7978,-5.99875,4.79905
36142,-9.65052,-5.59521,4.05531
36143,-10.016,-5.68718,4.32882
36144,-11.3583,-6.0695,5.2888
36145,-9.97298,-5.66705,4.30593
36146,-9.95121,-5.66922,4.2819899999999995
36147,-10.8837,-5.99113,4.892569999999999
36148,-9.7659,-5.66868,4.09722
36149,-10.038,-5.79521,4.24279
36150,-10.927,-5.91794,5.00906
36151,-11.5417,-5.66269,5.879010000000001
36152,-11.3433,-5.73018,5.613119999999999
36153,-11.7284,-5.96909,5.759310000000001
36154,-11.0097,-5.72446,5.285240000000001
36155,-11.702,-5.91331,5.78869
36156,-11.88,-6.16039,5.719610000000001
36157,-10.5988,-5.66296,4.935840000000001
36158,-11.8013,-6.09563,5.70567
36159,-11.9398,-6.20746,5.73234
36160,-11.0726,-5.83603,5.2365699999999995
36161,-11.714,-6.31468,5.39932
36162,-19.8151,-14.265,5.5501000000000005
36163,-19.9008,-13.7589,6.1419
36164,-18.6355,-12.2832,6.3523
36165,-18.9163,-12.8201,6.0962
36166,-18.3816,-12.7785,5.6030999999999995
36167,-19.7911,-14.428,5.363099999999999
36168,-18.6763,-13.0424,5.633900000000001
36169,-18.5008,-13.4005,5.1003000000000025
36170,-17.7963,-12.9543,4.841999999999999
36171,-18.8844,-12.8035,6.0809
36172,-18.6572,-12.8971,5.7600999999999996
36173,-18.2771,-12.404,5.873100000000001
36174,-18.7046,-14.646,4.058599999999998
36175,-18.6178,-15.0169,3.6008999999999993
36176,-18.399,-13.9831,4.415900000000001
36177,-18.5565,-14.0514,4.5051000000000005
36178,-17.6025,-13.5834,4.0191
36179,-18.0248,-13.6277,4.397099999999998
36180,-18.2806,-13.8876,4.392999999999999
36181,-18.691,-14.2895,4.401499999999999
36182,-18.3707,-12.2922,6.0785
36183,-17.3013,-12.7668,4.534500000000001
36184,-17.3971,-12.4427,4.954399999999998
36185,-18.3492,-12.9943,5.354899999999999
36186,-16.446,-12.3695,4.076500000000001
36187,-16.95,-11.794,5.155999999999999
36188,-17.6096,-12.6919,4.9177
36189,-16.1677,-12.5627,3.6050000000000004
36190,-16.8332,-12.9309,3.902300000000002
36191,-16.9239,-12.4797,4.4442
36192,-17.2567,-14.0131,3.243599999999999
36193,-18.236,-14.2463,3.989700000000001
36194,-17.3407,-13.545,3.7956999999999983
36195,-17.3225,-13.8492,3.473300000000002
36196,-17.526,-14.3829,3.1431000000000004
36197,-19.7226,-13.8449,5.877699999999999
36198,-18.8227,-14.163,4.659700000000001
36199,-19.34,-13.6258,5.7142
36200,-18.7783,-15.7364,3.041900000000002
36201,-18.3288,-15.2057,3.123100000000001
36202,-19.3854,-15.4046,3.9808000000000003
36203,-18.4039,-14.757,3.6469000000000005
36204,-18.5446,-14.9995,3.5450999999999997
36205,-17.4662,-13.5077,3.958500000000001
36206,-18.0248,-13.0702,4.954599999999999
36207,-18.7655,-13.8288,4.9367
36208,-17.2147,-13.7086,3.5061
36209,-17.8518,-14.1154,3.7364000000000015
36210,-18.0923,-13.646,4.446300000000001
36211,-16.7886,-13.0212,3.7673999999999985
36212,-17.1878,-13.9483,3.2394999999999996
36213,-17.5084,-13.3905,4.117900000000002
36214,-17.0079,-13.5926,3.4153000000000002
36215,-17.6624,-15.0683,2.594100000000001
36216,-18.8578,-16.316,2.541800000000002
36217,-17.8926,-14.3224,3.5702000000000016
36218,-18.2561,-15.1633,3.0928000000000004
36219,-18.7625,-14.5567,4.2058
36220,-18.1993,-14.8449,3.3544
36221,-17.6308,-14.5448,3.0860000000000003
36222,-10.2592,-5.88174,4.37746
36223,-10.0718,-6.25073,3.8210699999999997
36224,-11.0424,-6.96612,4.076280000000001
36225,-10.7945,-6.72856,4.065939999999999
36226,-10.4563,-6.69809,3.758210000000001
36227,-9.75665,-6.32393,3.4327200000000007
36228,-9.92862,-6.85945,3.0691700000000006
36229,-9.4331,-5.50459,3.9285099999999993
36230,-10.3441,-5.90977,4.434329999999999
36231,-9.26058,-5.74433,3.5162499999999994
36232,-9.3814,-6.2842,3.097199999999999
36233,-10.6984,-7.11741,3.58099
36234,-12.9605,-8.81051,4.149989999999999
36235,-12.9567,-8.74357,4.21313
36236,-9.6459,-7.85648,1.789419999999999
36237,-10.1743,-6.61427,3.5600300000000002
36238,-9.39256,-6.19331,3.1992499999999993
36240,-10.4274,-5.87848,4.548920000000001
36241,-10.8451,-6.13862,4.70648
36242,-10.595,-6.0959,4.4991
36243,-10.1167,-6.51278,3.6039199999999996
36244,-11.0862,-6.76394,4.32226
36245,-10.2413,-6.48937,3.7519300000000007
36246,-9.57624,-5.90052,3.67572
36247,-9.94631,-6.33318,3.613130000000001
36248,-9.70603,-6.58788,3.11815
36249,-11.1156,-6.76856,4.347040000000001
36250,-10.3904,-6.84829,3.542109999999999
36251,-10.3466,-6.64666,3.6999400000000007
36252,-11.0271,-7.14599,3.8811100000000005
36253,-10.7221,-6.90816,3.8139399999999997
36254,-12.0429,-7.23769,4.80521
36255,-11.9463,-7.22299,4.723310000000001
36256,-11.9836,-7.17429,4.809309999999999
36257,-11.9556,-7.09265,4.8629500000000005
36258,-11.8432,-7.65429,4.18891
36259,-11.8857,-7.62926,4.25644
36260,-12.5978,-7.96314,4.634659999999999
36261,-16.6659,-11.5697,5.096200000000001
36262,-16.6071,-11.29,5.3171
36263,-13.566,-7.98138,5.584620000000001
36264,-13.209,-7.57239,5.636609999999999
36265,-14.8503,-9.1131,5.737200000000001
36266,-14.9674,-9.31065,5.656749999999999
36267,-14.3671,-8.90656,5.46054
36268,-14.0814,-8.39118,5.69022
36269,-13.4732,-7.503,5.9702
36270,-14.228,-8.53377,5.694229999999999
36271,-13.9265,-8.28886,5.637640000000001
36272,-13.8258,-8.38574,5.440059999999999
36273,-13.9118,-8.3773,5.5344999999999995
36274,-11.9238,-7.14272,4.78108
36275,-11.8949,-7.09347,4.80143
36276,-12.0642,-7.13864,4.92556
36277,-11.9589,-6.95877,5.0001299999999995
36278,-11.8495,-7.02898,4.820520000000001
36279,-11.8878,-6.98027,4.90753
36280,-11.9902,-7.14408,4.84612
36281,-11.9034,-7.12068,4.782719999999999
36282,-11.7733,-7.43769,4.335610000000001
36283,-11.8903,-7.44313,4.44717
36284,-11.8193,-7.47443,4.34487
36285,-11.7923,-7.44912,4.343179999999999
36286,-12.404,-7.75362,4.65038
36287,-12.5738,-7.62681,4.94699
36288,-11.921,-8.35363,3.5673699999999986
36289,-12.723,-7.5196,5.203400000000001
36290,-12.6571,-7.80505,4.85205
36291,-12.6865,-7.77511,4.911390000000001
36292,-12.3243,-7.9811,4.3431999999999995
36293,-12.2737,-8.01349,4.260210000000001
36294,-13.978,-8.04995,5.928049999999999
36295,-13.9834,-8.58656,5.396839999999999
36296,-13.7959,-8.45621,5.339689999999999
36297,-16.4014,-11.004,5.397399999999999
36298,-16.5282,-10.6663,5.861899999999999
36299,-16.6618,-11.2957,5.366099999999999
36300,-16.947,-11.2748,5.672199999999998
36301,-13.1083,-7.4747,5.6335999999999995
36302,-13.2862,-7.55416,5.732039999999999
36303,-13.111,-7.54354,5.5674600000000005
36304,-13.0239,-7.27252,5.751379999999999
36305,-14.7369,-9.11092,5.62598
36306,-14.7094,-8.88942,5.819980000000001
36307,-14.8172,-8.86139,5.95581
36308,-14.8814,-9.09078,5.790619999999999
36309,-14.5619,-9.0818,5.4801
36310,-14.3676,-8.55418,5.813419999999999
36311,-13.8155,-7.88668,5.92882
36312,-13.9393,-7.97212,5.967179999999999
